ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1151006092607951,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 70000, upper_bound: 79999","lower_bound: 600, upper_bound: 699",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.331003},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005626},{""age"":""18-24"",""gender"":""male"",""percentage"":0.663371}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
460852233082125,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis",CDPH.CA.GOV,"Qué saber sobre el fentanilo","lower_bound: 600000, upper_bound: 699999","lower_bound: 3500, upper_bound: 3999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.009275},{""age"":""18-24"",""gender"":""female"",""percentage"":0.73883},{""age"":""18-24"",""gender"":""male"",""percentage"":0.251895}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1129654941693475,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis",CDPH.CA.GOV,"Qué saber sobre el fentanilo","lower_bound: 50000, upper_bound: 59999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001979},{""age"":""35-44"",""gender"":""female"",""percentage"":0.071309},{""age"":""35-44"",""gender"":""male"",""percentage"":0.028128},{""age"":""25-34"",""gender"":""female"",""percentage"":0.599556},{""age"":""25-34"",""gender"":""male"",""percentage"":0.298729},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.0003}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1142220563682891,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis",CDPH.CA.GOV,"Qué saber sobre el fentanilo","lower_bound: 35000, upper_bound: 39999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000306},{""age"":""25-34"",""gender"":""male"",""percentage"":0.275115},{""age"":""25-34"",""gender"":""female"",""percentage"":0.622588},{""age"":""35-44"",""gender"":""female"",""percentage"":0.072358},{""age"":""35-44"",""gender"":""male"",""percentage"":0.027106},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002527}","{""region"":""Arizona"",""percentage"":7.5e-5},{""region"":""California"",""percentage"":0.999925}",instagram,"lower_bound: 1000001",es
1585836398653330,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis",CDPH.CA.GOV,"Qué saber sobre el fentanilo","lower_bound: 15000, upper_bound: 19999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00033},{""age"":""25-34"",""gender"":""female"",""percentage"":0.529179},{""age"":""25-34"",""gender"":""male"",""percentage"":0.357896},{""age"":""35-44"",""gender"":""female"",""percentage"":0.070722},{""age"":""35-44"",""gender"":""male"",""percentage"":0.039565},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002308}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 500001, upper_bound: 1000000",es
1903488813422345,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis",CDPH.CA.GOV,"Qué saber sobre el fentanilo","lower_bound: 100000, upper_bound: 124999","lower_bound: 700, upper_bound: 799",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.069788},{""age"":""35-44"",""gender"":""male"",""percentage"":0.029101},{""age"":""25-34"",""gender"":""male"",""percentage"":0.292555},{""age"":""25-34"",""gender"":""female"",""percentage"":0.606026},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002293},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000237}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
967560801388969,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis",CDPH.CA.GOV,"Qué saber sobre el fentanilo","lower_bound: 125000, upper_bound: 149999","lower_bound: 900, upper_bound: 999",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002287},{""age"":""35-44"",""gender"":""female"",""percentage"":0.066738},{""age"":""35-44"",""gender"":""male"",""percentage"":0.032245},{""age"":""25-34"",""gender"":""male"",""percentage"":0.322865},{""age"":""25-34"",""gender"":""female"",""percentage"":0.575561},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000305}","{""region"":""Unknown"",""percentage"":7.7e-5},{""region"":""California"",""percentage"":0.999923}",instagram,"lower_bound: 1000001",es
948305983515319,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 60000, upper_bound: 69999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.683353},{""age"":""18-24"",""gender"":""female"",""percentage"":0.311543},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005104}","{""region"":""Unknown"",""percentage"":2.6e-5},{""region"":""California"",""percentage"":0.999974}",facebook,"lower_bound: 1000001",es
472590528439980,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 125000, upper_bound: 149999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.305405},{""age"":""18-24"",""gender"":""male"",""percentage"":0.688909},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005687}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
728647019449893,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 25000, upper_bound: 29999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002209},{""age"":""25-34"",""gender"":""female"",""percentage"":0.21491},{""age"":""35-44"",""gender"":""male"",""percentage"":0.258391},{""age"":""25-34"",""gender"":""male"",""percentage"":0.324716},{""age"":""35-44"",""gender"":""female"",""percentage"":0.197894},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00188}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
420252870747870,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 125000, upper_bound: 149999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""35-44"",""gender"":""male"",""percentage"":0.264423},{""age"":""25-34"",""gender"":""female"",""percentage"":0.221847},{""age"":""35-44"",""gender"":""female"",""percentage"":0.173435},{""age"":""25-34"",""gender"":""male"",""percentage"":0.336453},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002423},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001419}","{""region"":""Unknown"",""percentage"":1.3e-5},{""region"":""California"",""percentage"":0.999987}",facebook,"lower_bound: 1000001",es
1155871892297998,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Epidemia de sobredosis,Epidemia de sobredosis,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 70000, upper_bound: 79999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002028},{""age"":""35-44"",""gender"":""female"",""percentage"":0.056521},{""age"":""35-44"",""gender"":""male"",""percentage"":0.136399},{""age"":""25-34"",""gender"":""female"",""percentage"":0.235453},{""age"":""25-34"",""gender"":""male"",""percentage"":0.558109},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.01149}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
7813259465447685,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Epidemia de sobredosis,Epidemia de sobredosis,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 30000, upper_bound: 34999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001769},{""age"":""35-44"",""gender"":""female"",""percentage"":0.038336},{""age"":""25-34"",""gender"":""female"",""percentage"":0.144949},{""age"":""35-44"",""gender"":""male"",""percentage"":0.146926},{""age"":""25-34"",""gender"":""male"",""percentage"":0.660595},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007424}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
467517715775403,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 125000, upper_bound: 149999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002652},{""age"":""25-34"",""gender"":""female"",""percentage"":0.146919},{""age"":""35-44"",""gender"":""male"",""percentage"":0.332792},{""age"":""25-34"",""gender"":""male"",""percentage"":0.368799},{""age"":""35-44"",""gender"":""female"",""percentage"":0.146276},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002561}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
796032542591152,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Epidemia de sobredosis,Epidemia de sobredosis,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 100000, upper_bound: 124999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001858},{""age"":""25-34"",""gender"":""female"",""percentage"":0.281967},{""age"":""35-44"",""gender"":""male"",""percentage"":0.122115},{""age"":""25-34"",""gender"":""male"",""percentage"":0.530114},{""age"":""35-44"",""gender"":""female"",""percentage"":0.056267},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007679}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1109120020202577,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 1000000","lower_bound: 4000, upper_bound: 4499",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000229},{""age"":""35-44"",""gender"":""female"",""percentage"":0.063849},{""age"":""55-64"",""gender"":""female"",""percentage"":0.119171},{""age"":""35-44"",""gender"":""male"",""percentage"":0.102688},{""age"":""45-54"",""gender"":""male"",""percentage"":0.152766},{""age"":""65+"",""gender"":""male"",""percentage"":0.109837},{""age"":""55-64"",""gender"":""male"",""percentage"":0.160213},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001525},{""age"":""45-54"",""gender"":""female"",""percentage"":0.098949},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001316},{""age"":""65+"",""gender"":""female"",""percentage"":0.097703},{""age"":""25-34"",""gender"":""male"",""percentage"":0.035803},{""age"":""18-24"",""gender"":""female"",""percentage"":0.011292},{""age"":""18-24"",""gender"":""male"",""percentage"":0.023603},{""age"":""25-34"",""gender"":""female"",""percentage"":0.018471},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001241},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001037},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000306}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
1161098118647448,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 200000, upper_bound: 249999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002094},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002921},{""age"":""25-34"",""gender"":""female"",""percentage"":0.108713},{""age"":""25-34"",""gender"":""male"",""percentage"":0.427789},{""age"":""35-44"",""gender"":""male"",""percentage"":0.369662},{""age"":""35-44"",""gender"":""female"",""percentage"":0.088821}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
1599150307515531,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Epidemia de sobredosis,Epidemia de sobredosis,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 90000, upper_bound: 99999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0004},{""age"":""55-64"",""gender"":""male"",""percentage"":0.042932},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002095},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.0006},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000974},{""age"":""45-54"",""gender"":""female"",""percentage"":0.035648},{""age"":""35-44"",""gender"":""female"",""percentage"":0.040958},{""age"":""25-34"",""gender"":""female"",""percentage"":0.058769},{""age"":""18-24"",""gender"":""male"",""percentage"":0.234341},{""age"":""65+"",""gender"":""female"",""percentage"":0.024028},{""age"":""35-44"",""gender"":""male"",""percentage"":0.112961},{""age"":""45-54"",""gender"":""male"",""percentage"":0.076939},{""age"":""25-34"",""gender"":""male"",""percentage"":0.167194},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.006044},{""age"":""18-24"",""gender"":""female"",""percentage"":0.133694},{""age"":""65+"",""gender"":""male"",""percentage"":0.026496},{""age"":""55-64"",""gender"":""female"",""percentage"":0.035301},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000627}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
400915069590690,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 450000, upper_bound: 499999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.34876},{""age"":""25-34"",""gender"":""female"",""percentage"":0.188966},{""age"":""35-44"",""gender"":""female"",""percentage"":0.159801},{""age"":""35-44"",""gender"":""male"",""percentage"":0.297871},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002568},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002034}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
1115674556368756,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 500000, upper_bound: 599999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001592},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002308},{""age"":""35-44"",""gender"":""female"",""percentage"":0.13875},{""age"":""35-44"",""gender"":""male"",""percentage"":0.274123},{""age"":""25-34"",""gender"":""female"",""percentage"":0.181583},{""age"":""25-34"",""gender"":""male"",""percentage"":0.401644}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
444008908116840,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Epidemia de sobredosis,Epidemia de sobredosis,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001214},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007044},{""age"":""25-34"",""gender"":""male"",""percentage"":0.685936},{""age"":""25-34"",""gender"":""female"",""percentage"":0.121448},{""age"":""35-44"",""gender"":""female"",""percentage"":0.033034},{""age"":""35-44"",""gender"":""male"",""percentage"":0.151324}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1874260956333201,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Epidemia de sobredosis,Epidemia de sobredosis,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 125000, upper_bound: 149999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001655},{""age"":""25-34"",""gender"":""male"",""percentage"":0.622398},{""age"":""35-44"",""gender"":""male"",""percentage"":0.135804},{""age"":""35-44"",""gender"":""female"",""percentage"":0.041286},{""age"":""25-34"",""gender"":""female"",""percentage"":0.190641},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.008215}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1183778452619947,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 250000, upper_bound: 299999","lower_bound: 600, upper_bound: 699",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.176861},{""age"":""25-34"",""gender"":""female"",""percentage"":0.18277},{""age"":""25-34"",""gender"":""male"",""percentage"":0.333647},{""age"":""35-44"",""gender"":""male"",""percentage"":0.301852},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002255},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002614}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
